    9700	   41645	    7580
    9800	   41819	    3384
    9900	   45264	    7517
   10000	   46383	    4082
     100	     334	      28
     200	     734	     171
     300	    1202	       7
     400	    1675	     134
     500	    2140	     132
     600	    2348	     539
     700	    2970	     535
     800	    3426	     331
     900	    3891	      59
    1000	    4171	     391
    1100	    4329	     674
    1200	    5100	     538
    1300	    5735	     652
    1400	    6241	     100
    1500	    6724	     780
    1600	    6785	       2
    1700	    7827	    1250
    1800	    8084	     572
    1900	    7684	    1788
    2000	    8730	      54
    2100	    9570	     675
    2200	    9766	    2166
    2300	   10466	    1713
    2400	   10322	    2340
    2500	   10886	     301
    2600	   11927	     378
    2700	   12008	    1298
    2800	   12859	    2186
    2900	   13209	     414
    3000	   13436	     152
    3100	   14200	    3058
    3200	   14151	    2398
    3300	   14953	      30
    3400	   15500	    1351
    3500	   15989	    2137
    3600	   16572	    1758
    3700	   16921	    1123
    3800	   17446	     350
    3900	   17406	     265
    4000	   18277	    2299
    4100	   18826	    3896
    4200	   19199	    1735
    4300	   19571	      23
    4400	   19723	    3838
    4500	   20594	    3096
    4600	   21472	    2151
    4700	   22309	     770
    4800	   22149	    1293
    4900	   21470	    2334
    5000	   23071	    1089
    5100	   23814	    2280
    5200	   23735	    2204
    5300	   24391	    4002
    5400	   25326	    3433
    5500	   25599	    4941
    5600	   26200	     267
    5700	   26316	    2415
    5800	   26861	    1103
    5900	   27105	    3000
